name,price,year,total_km,location,engine_type,transmission
2011 Toyota Yaris 1.5 J AT MC,93000000,2011,177000,Bekasi,Bensin,Otomatis
2020 Honda Civic Hatchback RS 1.5L,399000000,2020,41000,Medan,Bensin,CVT
2019 Suzuki Karimun Wagon R GS GS AGS Airbag,110000000,2019,,,,Otomatis
2018 MINI 3 Door Cooper S,708000000,2018,19000,"Jakarta Pusat
4 Seat
1998 Cc
Lihat Detail Penjual",Bensin,Otomatis
2023 DFSK Seres E1 L-Type,100000000,2023,,,,Otomatis
2019 Datsun GO D MT,88000000,2019,99000,,Bensin,Manual
2020 Suzuki Baleno MT,195000000,2020,28000,Surabaya,Bensin,Manual
2004 Hyundai Atoz GLX 1.0L MT,45000000,2004,,,,Manual
2014 Kia Picanto Morning 1.0 M/T,79000000,2014,109000,Semarang,Bensin,
2022 Honda City Hatchback RS MT,210000000,2022,,,,Manual
2016 Daihatsu Ayla  1.0 X AT,100000000,2016,96000,Denpasar,Bensin,Otomatis
2015 Honda Brio Satya E,86000000,2015,,,,Manual
2021 Daihatsu Ayla 1.0L X AT,110000000,2021,110000,Malang,Bensin,Otomatis
2015 Honda Jazz RS MT,173000000,2015,121000,Yogyakarta,Bensin,Manual
2015 Honda Jazz 1.5 RS AT BLACK TOP LIMITED EDITION,170000000,2015,108000,"Tangerang Selatan
Lihat Detail Penjual",Bensin,Otomatis
2019 Honda Jazz RS MT,235000000,2019,,,,Manual
2007 Honda Jazz GD 3 1.5 A/T,93000000,2007,130000,Surabaya,Bensin,
2013 Honda Jazz 1.5L S MT,140000000,2013,39000,,Bensin,Manual
2017 Toyota Yaris Heykers 1.5L MT,155000000,2017,120000,Bogor,Bensin,Manual
2007 Honda Jazz IDSI A/T,95000000,2007,,,,
2018 Honda Jazz RS CVT,80000000,2018,,,,CVT
2018 Honda Jazz 1.5 M Bensin AT,80000000,2018,,,Bensin,Otomatis
2014 Honda Jazz RS MT,185000000,2014,90000,Bekasi,Bensin,Manual
2017 Toyota Agya 1.2L G A/T,125000000,2017,,,,Otomatis
2017 Honda Brio Satya E,135000000,2017,72000,Yogyakarta,Bensin,Manual
2012 Toyota Yaris S TRD Sportivo 1.5L AT,136000000,2012,100000,Yogyakarta,Bensin,Otomatis
2015 Honda Brio Satya E M/T,84000000,2015,,,,Manual
2015 Toyota Yaris S TRD Sportivo 1.5L AT,150000000,2015,59000,"Jakarta Pusat
Lihat Detail Penjual",Bensin,Otomatis
2008 Honda Jazz 1.5L S MT,105000000,2008,76041,"Jakarta Timur
5 Seat
1496 Cc
Anti Lock Braking System
Jok Dilapis Kulit
Lihat Detail Penjual",Bensin,Manual
2016 Honda Brio Satya E M/T,130000000,2016,99000,Denpasar,Bensin,Manual
2023 Daihatsu Ayla 1.0L X AB MT,128000000,2023,,,,Manual
2016 Daihatsu Ayla 1.2L X MT,85000000,2016,55000,Surabaya,Bensin,Manual
2022 Honda Brio i-VTEC E 1.2L AT,168000000,2022,,,,Otomatis
2018 Honda Jazz GK5 1.5 RS MT,235000000,2018,,,,Manual
2011 Honda Jazz IVTEC S 1.5 AT,120000000,2011,102693,Tegal,Bensin,Otomatis
2017 Toyota Agya 1.2L G TRD MT,114000000,2017,,,,Manual
2021 Daihatsu Ayla 1.0L D Plus MT,102000000,2021,,,,Manual
2010 Honda Jazz 1.5L S AT,92000000,2010,,,,Otomatis
2020 Daihatsu Ayla 1.2L X MT,115000000,2020,,,,Manual
2015 Honda Brio E 1.3L M/T,105000000,2015,32455,Denpasar,Bensin,
2019 Honda Brio 1.2L S AT,145000000,2019,27354,Denpasar,Bensin,Otomatis
2014 Honda Jazz 1.5L RS AT,165000000,2014,52000,,Bensin,Otomatis
2016 Daihatsu Ayla 1.0L X AT,100000000,2016,50000,,Bensin,Otomatis
2021 Honda Brio E 1.3L M/T,150000000,2021,,,,
2018 Toyota Agya G TRD 1.0L AT,125000000,2018,58000,,Bensin,Otomatis
2017 Toyota Yaris Heykers CVT,150000000,2017,47000,,Bensin,CVT
2016 Honda Jazz GK5 1.5 RS CVT,210000000,2016,93000,,Bensin,CVT
2016 Honda Brio SPORT IVTEC E 1.3L AT,160000000,2016,,,,Otomatis
2014 Honda Jazz VTEC MMC A/T,185000000,2014,35518,,Bensin,
2017 Toyota Agya G TRD 1.0L AT,125000000,2017,,,,Otomatis
2022 Daihatsu Ayla 1.2L X AT,130000000,2022,,,,Otomatis
2024 Honda Jazz 1.5L S AT,160000000,2024,95000,Yogyakarta,Bensin,Otomatis
2015 Toyota Yaris S AT,172000000,2015,,,,Otomatis
2015 Daihatsu Ayla  1.0 X MT,78000000,2015,,,,Manual
2008 Honda Jazz 1.5 GE8 AT,80000000,2008,,,,Otomatis
2017 Toyota Agya 1.2 G MT,99000000,2017,169314,,Bensin,Manual
2024 Honda Brio Satya E M/T,135000000,2024,,,,Manual
2014 Toyota Agya 1.2 G MT,85000000,2014,,,,Manual
2011 Honda Jazz 1.5L S AT,123000000,2011,101341,,Bensin,Otomatis
2014 Toyota Yaris G CVT 3 AB,149000000,2014,,,,CVT
2015 Suzuki Karimun Wagon R AGS GL,80000000,2015,29000,Denpasar,Bensin,Otomatis
2019 Daihatsu Sirion 1.3L D MT,180000000,2019,56600,,Diesel,Manual
2010 Suzuki Splash GL 1.2L MT,100000000,2010,144000,Sidoarjo,Bensin,Manual
2009 Suzuki Karimun Estillo 1.1L MT,55000000,2009,,,,Manual
2011 Kia Picanto PICANTO,85000000,2011,59117,"Jakarta Timur
Lihat Detail Penjual",Bensin,
2009 Suzuki SX 4 XoverAt,83000000,2009,130200,"Jakarta Utara
5 Seat
1490 Cc
Lihat Detail Penjual",Bensin,Otomatis
2013 Suzuki Swift GL 1.4L MT,130000000,2013,,,,Manual
2023 Suzuki Ignis SE 1.2 AMT,170000000,2023,12000,Surabaya,Bensin,
2019 Daihatsu Sirion 1.3L D AT DELUXE,150000000,2019,,,,Otomatis
2011 Nissan March 1.2L XS SPORT VERSION AUTECH A/T,72500000,2011,141000,Bogor,Bensin,
2017 Suzuki Ignis 1.2 GL AT,100000000,2017,85000,Medan,Bensin,Otomatis
2010 Mazda 2 Hatchback R A/T,105000000,2010,,,,
2011 Mazda 2 Hatchback GT 1.5L AT,120000000,2011,115117,,Bensin,Otomatis
2015 Mitsubishi Mirage GLS SPORT A/T,95000000,2015,,,,
2011 Nissan March 1.2L XS AT,82000000,2011,102001,,Bensin,Otomatis
2013 Nissan March 1.2L AT,95000000,2013,93540,Yogyakarta,Bensin,Otomatis
2015 Mitsubishi Mirage Exceed,95000000,2015,40734,,Bensin,CVT
2010 Kia Picanto SE 1.2L MT,68500000,2010,82269,,Bensin,Manual
2019 Suzuki Ignis 1.2 GX MT,125000000,2019,92001,,Bensin,Manual
2012 Kia Picanto MT 1.2 OPTION,77000000,2012,,,,Manual
2010 Mazda 2 Hatchback HATCHBACK 1.5 S MT,84000000,2010,102001,,Bensin,Manual
2018 Suzuki Ignis 1.2 GX MT,125000000,2018,23978,,Bensin,Manual
2016 Datsun GO + PANCA T STYLE,74000000,2016,,,,
2013 Kia Picanto MT,95000000,2013,100010,,Bensin,Manual
2013 Mitsubishi Mirage GLS,87000000,2013,90000,Yogyakarta,Bensin,CVT
2012 Kia Picanto SE 1.2L MT,77000000,2012,,,,Manual
2013 Daihatsu Sirion D MC SPORT A/T,90000000,2013,93385,,Bensin,
2022 Suzuki Ignis 1.2 GX MT,145000000,2022,62002,,Bensin,Manual
2014 Mitsubishi Mirage GLS SPORT A/T,105000000,2014,,,,
2017 Hyundai Grand i10 GRAND I 1.0 GLX AT,110000000,2017,80000,Bekasi,Bensin,Otomatis
2012 MINI Cooper S 2 AT,294000000,2012,77076,"Jakarta Barat
Lihat Detail Penjual",Bensin,Otomatis
2008 MINI Countryman Cooper S,265000000,2008,18000,"Tangerang Selatan
5 Seat
1998 Cc
Lihat Detail Penjual",Bensin,Otomatis
2017 Suzuki Baleno MT,145000000,2017,,,,Manual
2019 Datsun GO 1.2L MT,90000000,2019,41250,Medan,Bensin,Manual
2022 MINI 3 Door Cooper S,850000000,2022,13000,"Jakarta Selatan
4 Seat
1998 Cc
Engine Start Stop Button
Power Outlet
Lingkar Kemudi Dengan Tombol Multi Fungsi
Automatic Climate Control
Perintah Suara
Layar Sentuh
Lihat Detail Penjual",Bensin,Otomatis
2023 Suzuki S-Presso 1.0L MT,120000000,2023,,,,Manual
2016 Kia Rio At5Doors,150000000,2016,35452,,Bensin,Otomatis
2013 Kia Rio 1.4 M Bensin MT,110000000,2013,,,Bensin,Manual
2019 Mazda 3 Hatchback Skyactive-G 2.0,450000000,2019,62000,"Jakarta Utara
5 Seat
1998 Cc
Lihat Detail Penjual",Bensin,Otomatis
2008 Honda City Hatchback RS CVT Honda Sensing,105000000,2008,,,,CVT
2010 Volkswagen Golf 1.4L TSI,120000000,2010,101000,"Jakarta Selatan
4 Seat
1395 Cc
Power Outlet
Automatic Climate Control
Anti Lock Braking System
Automatic Head Lamps
Airbag Penumpang Depan
Alarm Mobil
Lihat Detail Penjual",Bensin,Otomatis
2024 Wuling Binguo EV Long Range AC/DC,250000000,2024,30000,Denpasar,Listrik,Otomatis
2023 Wuling Air EV Lite 200,170000000,2023,,,Listrik,Otomatis
2009 Suzuki Baleno MT,80000000,2009,17000,,Bensin,Manual
2012 Volkswagen Polo 1.4 AT,102000000,2012,47600,Bogor,Bensin,Otomatis
2014 Fiat 500C Lounge,285000000,2014,47000,"Tangerang Selatan
4 Seat
1368 Cc
Lihat Detail Penjual",Bensin,Otomatis
2021 Honda City Hatchback RS CVT Honda Sensing,225000000,2021,70000,Surabaya,Bensin,CVT
2012 Kia Rio 1.4 M Bensin MT,95000000,2012,,,Bensin,Manual
2008 Peugeot 207 1.4 AT,79000000,2008,107001,,Bensin,Otomatis
2018 Honda Brio RS M/T,135000000,2018,,,,Manual
2018 Toyota Yaris G MT,178000000,2018,80003,,Bensin,Manual
2023 Toyota Agya 1.2L GR Sport A/T,148000000,2023,39727,,Bensin,Otomatis
2019 Toyota Yaris G MT,178000000,2019,80001,,Bensin,Manual
2019 Honda Jazz RS CVT A/T,238000000,2019,,,,CVT
2015 Honda Jazz GK5 1.5 RS MT,185000000,2015,38313,,Bensin,Manual
2012 Honda Brio IVTEC E 1.3L AT,90000000,2012,,,,Otomatis
2020 Honda Brio 1.2 E AT,155000000,2020,40110,,Bensin,Otomatis
2016 Toyota Yaris S TRD 1.5L MT,169000000,2016,12807,,Bensin,Manual
2018 Honda Brio VTEC E 1.3L AT,148000000,2018,62567,,Bensin,Otomatis
2023 Honda Brio Satya E,173000000,2023,,,,Manual
2013 Honda Jazz RS CVT A/T,189000000,2013,39110,,Bensin,CVT
2008 Honda Jazz V-TEC A/T,67500000,2008,,,,
2019 Toyota Yaris G CVT 3 AB,170000000,2019,78034,Depok,Bensin,CVT
2017 Daihatsu Ayla 1.0L D MT,110000000,2017,28723,Bandung,Bensin,Manual
2023 Honda Brio RS CVT Urbanite Edition,196000000,2023,11664,,Bensin,CVT
2024 Daihatsu Ayla 1.0L X CVT ADS,145000000,2024,465,Bekasi,Bensin,CVT
2014 Honda Brio 1.2L S AT,100000000,2014,120000,Makassar,Bensin,Otomatis
2023 Daihatsu Ayla 1.0L X CVT ADS,148000000,2023,18180,"Tangerang Selatan
5 Seat
998 Cc
Power Outlet
Anti Lock Braking System
Central Locking
Airbag Penumpang Depan
Hill",Bensin,CVT
2012 Toyota Yaris E 1.5L MT,165000000,2012,33423,Yogyakarta,Bensin,Manual
2021 Daihatsu Ayla 1.2L R MT DLX,120000000,2021,,,,Manual
2010 Honda Jazz MT,100000000,2010,,,,Manual
2015 Honda Jazz GE8 1.5 E AT,180000000,2015,50000,,Bensin,Otomatis
2013 Daihatsu Ayla 1.0L M MT,79000000,2013,,,,Manual
2013 Honda Brio 1.3 E M/T,105000000,2013,115000,Bekasi,Bensin,
2024 Toyota Yaris S TRD Sportivo 1.5L AT,280000000,2024,54800,Bekasi,Bensin,Otomatis
2022 Daihatsu Ayla 1.0L M MT,110000000,2022,47000,Bekasi,Bensin,Manual
2018 Toyota Agya 1.2L G AT TRD,135000000,2018,,,,Otomatis
2018 Daihatsu Ayla 1.2L R MT,125000000,2018,55000,Bogor,Bensin,Manual
2016 Toyota Agya 1.2 G AT,112000000,2016,,,,Otomatis
2015 Honda Brio CKD LIMITED E AT,115000000,2015,110000,Bekasi,Bensin,Otomatis
2017 Toyota Agya S TRD 1.2 AT,105000000,2017,,,,Otomatis
2017 Honda Brio i-VTEC E 1.2L AT,129000000,2017,70000,Bekasi,Bensin,Otomatis
2015 Toyota Agya G M/T,110000000,2015,8600,,Bensin,Manual
2017 Honda Brio IVTEC S 1.2L AT,135000000,2017,,,,Otomatis
2014 Toyota Agya 1.2 G AT,95000000,2014,125000,Bekasi,Bensin,Otomatis
2011 Toyota Yaris TRD E Grade CVT,100000000,2011,12345,Bekasi,Bensin,CVT
2024 Honda Brio Satya E,178000000,2024,,,,Manual
2019 Daihatsu Ayla 1.0L D Plus MT,95000000,2019,92000,Surabaya,Bensin,Manual
2010 Toyota Yaris E MT,105000000,2010,146000,Bekasi,Bensin,Manual
2019 Daihatsu Ayla 1.2L X AT,125000000,2019,,,,Otomatis
2024 Toyota Yaris 1.5 S CVT GR Sport 7 AB,135000000,2024,89000,,Bensin,CVT
2014 Toyota Yaris G MT,155000000,2014,80000,,Bensin,Manual
2024 Daihatsu Ayla 1.0L D MT,100000000,2024,18000,,Bensin,Manual
2017 Toyota Agya 1.0L G A/T,115000000,2017,89000,,Bensin,Otomatis
2024 Daihatsu Ayla 1.0L X MT,105000000,2024,,,,Manual
2024 Honda Brio 1.2 E MT,125000000,2024,112000,,Bensin,Manual
2019 Daihatsu Ayla 1.2L R MT,90000000,2019,,,,Manual
2017 Daihatsu Ayla  1.2 R MT,148000000,2017,50000,,Bensin,Manual
2017 Honda Brio E 1.3L M/T,134000000,2017,123456,Denpasar,Bensin,
2009 Honda Jazz 1.5L E AT,129000000,2009,105000,,Bensin,Otomatis
2018 Daihatsu Ayla  M 1.0 M Bensin MT,115000000,2018,123456,,Bensin,Manual
2010 Toyota Yaris S AT,115000000,2010,123456,,Bensin,Otomatis
2018 Daihatsu Ayla 1.2L R MT DLX,135000000,2018,10000,,Bensin,Manual
2012 Honda Brio 1.2 S MT,120000000,2012,,,,Manual
2008 Honda Jazz GE8 1.5 E MT,120000000,2008,100000,,Bensin,Manual
2018 Honda Brio IVTEC E 1.3L MT,140000000,2018,,,,Manual
2017 Daihatsu Ayla  1.2 R MT DELUXE,120000000,2017,82000,Denpasar,Bensin,Manual
2016 Daihatsu Ayla 1.0L M MT,98000000,2016,72000,Denpasar,Bensin,Manual
2016 Honda Brio E 1.3L M/T,115000000,2016,,,,
2014 Toyota Agya 1.0 G MT,111000000,2014,66525,,Bensin,Manual
2011 Toyota Yaris E Grade CVT,122000000,2011,100000,,Bensin,CVT
2010 Honda Jazz 1.5L RS MT,135000000,2010,84609,Denpasar,Bensin,Manual
2006 Toyota Yaris 1.5 G A/T,78000000,2006,,,,
2014 Toyota Agya 1.0L G M/T,96000000,2014,100000,Denpasar,Bensin,Manual
2007 Honda Jazz IVTEC S 1.5 MT,100000000,2007,,,,Manual
2018 Toyota Agya 1.2 G AT,135000000,2018,70000,Denpasar,Bensin,Otomatis
2015 Honda Jazz A/T,196000000,2015,,,,
2011 Toyota Yaris S TRD 1.5L MT,129000000,2011,100000,Denpasar,Bensin,Manual
2015 Honda Brio 1.3 E M/T,138000000,2015,120000,,Bensin,
2023 Honda Brio i-VTEC E 1.2L AT,169000000,2023,18300,,Bensin,Otomatis
2007 Honda Jazz 1.5L VTEC CVT,102000000,2007,99000,,Bensin,CVT
2017 Honda Brio IVTEC E 1.3L MT,115000000,2017,,,,Manual
1970 Daihatsu Ayla  1.0 X MT,130000000,1970,123456,,Bensin,Manual
2018 Honda Brio 1.2L S MT,116000000,2018,,,,Manual
2004 Honda Jazz IDSI M/T,80000000,2004,,,,
2005 Honda Jazz 1.5L VTEC MT,83000000,2005,,,,Manual
2014 Honda Jazz GK5 1.5 RS CVT,230000000,2014,35000,,Bensin,CVT
2008 Toyota Yaris E Grade M/T,93000000,2008,69000,Bandung,Bensin,Manual
2020 Honda Brio RS,185000000,2020,,,,Manual
2020 Toyota Yaris TRD SPORTIVO 1.5L CVT,235000000,2020,23000,Malang,Bensin,CVT
2014 Daihatsu Ayla 1.0L X AT,95000000,2014,83754,,Bensin,Otomatis
2013 Honda Brio 1.3 E A/T,125000000,2013,96000,,Bensin,
2008 Honda Jazz RS MT,125000000,2008,163000,,Bensin,Manual
2023 Honda Jazz GK5 1.5 RS CVT,205000000,2023,,,,CVT
2021 Daihatsu Ayla 1.2L X MT,135000000,2021,23000,Bandung,Bensin,Manual
2021 Toyota Yaris Heykers S CVT TRD HEYKERS,225000000,2021,45000,Bekasi,Bensin,CVT
2015 Daihatsu Ayla  1.0 X AT,98000000,2015,88000,Bandung,Bensin,Otomatis
2018 Daihatsu Ayla  1.2 X AT,120000000,2018,50840,Bogor,Bensin,Otomatis
2014 Toyota Yaris G CVT 7 AB,138000000,2014,,,,CVT
2018 Toyota Yaris TRD Sportivo M/T,208000000,2018,,,,Manual
2015 Daihatsu Ayla 1.0L M MT,90000000,2015,50000,Surabaya,Bensin,Manual
2016 Honda Brio Satya E,125000000,2016,100000,,Bensin,Manual
2016 Honda Brio 1.2L S AT,120000000,2016,,,,Otomatis
2018 Toyota Agya S 1.0L AT,120000000,2018,100000,"Jakarta Timur
Lihat Detail Penjual",Bensin,Otomatis
2016 Daihatsu Ayla 1.0L X MT ADS,85000000,2016,,,,Manual
2015 Honda Brio i-VTEC E 1.2L AT,125000000,2015,65000,Surabaya,Bensin,Otomatis
2018 Daihatsu Ayla  1.2 X MT,115000000,2018,,,,Manual
2014 Honda Brio Satya E,115000000,2014,88000,"Jakarta Selatan
5 Seat
1199 Cc
Lingkar Kemudi Dengan Tombol Multi Fungsi
Anti Lock Braking System
Sensor Parkir
Central Locking
Airbag Penumpang Depan
Alarm Mobil
Lihat Detail Penjual",Bensin,Manual
2017 Toyota Agya 1.2L GR Sport A/T,120000000,2017,49000,Surabaya,Bensin,Otomatis
2016 Daihatsu Ayla 1.0L M AT,84500000,2016,105000,"Jakarta Pusat
5 Seat
998 Cc
Anti Lock Braking System
Lihat Detail Penjual",Bensin,Otomatis
2018 Toyota Agya G TRD 1.0L MT,87000000,2018,,,,Manual
2014 Daihatsu Ayla 1.0L M MT,78000000,2014,,,,Manual
2013 Honda Brio IVTEC S 1.3L AT,115000000,2013,,,,Otomatis
2021 Toyota Agya 1.2L GR Sport A/T,142000000,2021,47000,"Jakarta Utara
5 Seat
1197 Cc
Engine Start Stop Button
Power Outlet
Layar Sentuh
Anti Lock Braking System
Airbag Penumpang Depan
Alarm Mobil
Lihat Detail Penjual",Bensin,Otomatis
2017 Daihatsu Ayla 1.0L X CVT,98000000,2017,,,,CVT
2018 Daihatsu Ayla  1.0 X MT,110000000,2018,60000,Bandung,Bensin,Manual
2014 Toyota Agya 1.0 G AT,100000000,2014,82000,,Bensin,Otomatis
2006 Honda Jazz 1.5L VTEC CVT,95000000,2006,,,,CVT
2015 Honda Jazz MT,168000000,2015,30000,,Bensin,Manual
2012 Toyota Agya 1.0L G A/T,105000000,2012,110000,Bogor,Bensin,Otomatis
2011 Honda Jazz 1.5L RS MT,150000000,2011,,,,Manual
2016 Toyota Yaris TRD Sportivo CVT,181600000,2016,65000,Surabaya,Bensin,CVT
2016 Honda Brio RS 1.2L AT,140000000,2016,50000,"Jakarta Utara
Lihat Detail Penjual",Bensin,Otomatis
2013 Honda Brio E 1.3L M/T,98000000,2013,72000,Bekasi,Bensin,
2016 Honda Brio IVTEC S 1.2L AT,140000000,2016,45000,"Jakarta Utara
Lihat Detail Penjual",Bensin,Otomatis
2017 Toyota Yaris Heykers S M/T TRD HEYKERS,170000000,2017,72000,,Bensin,
2015 Toyota Yaris E AT,150000000,2015,,,,Otomatis
2012 Toyota Yaris E MT,120000000,2012,12345,Bekasi,Bensin,Manual
2007 Toyota Yaris S AT,110000000,2007,15000,,Bensin,Otomatis
2023 Toyota Agya G TRD 1.0L MT,140000000,2023,10000,,Bensin,Manual
2020 Toyota Agya 1.2L GR Sport A/T,75000000,2020,,,,Otomatis
2015 Toyota Agya 1.2L G AT TRD,125000000,2015,10000,,Bensin,Otomatis
2014 Honda Brio Satya S,105000000,2014,38000,"Tangerang Selatan
5 Seat
1199 Cc
Anti Lock Braking System
Sensor Parkir
Central Locking
Airbag Penumpang Depan
Keyless Entry
Rear Parking Sensors
Lihat Detail Penjual",Bensin,Manual
2020 Honda Brio i-VTEC E 1.2L AT,150000000,2020,20000,Yogyakarta,Bensin,Otomatis
2016 Toyota Agya 1.2L G M/T,90000000,2016,66067,Semarang,Bensin,Manual
2013 Honda Brio i-VTEC E 1.2L AT,90000000,2013,,,,Otomatis
2014 Toyota Yaris TRD Sportivo M/T,165000000,2014,53000,Jember,Bensin,Manual
2016 Toyota Agya G TRD 1.0L MT,105000000,2016,,,,Manual
2018 Daihatsu Ayla  1.0 X AT,75000000,2018,28000,"Jakarta Selatan
Lihat Detail Penjual",Bensin,Otomatis
2012 Toyota Yaris E Grade M/T,118000000,2012,120000,,Bensin,Manual
2012 Toyota Yaris TRD E Grade M/T,120000000,2012,,,,Manual
2021 Toyota Agya 1.2L G M/T,140000000,2021,,,,Manual
2016 Toyota Yaris TRD SPORTIVO 1.5L CVT,165000000,2016,,,,CVT
2013 Toyota Agya 1.0L AT,92000000,2013,42500,"Jakarta Pusat
Lihat Detail Penjual",Bensin,Otomatis
2018 Honda Brio i-VTEC E 1.2L AT,160000000,2018,50000,Malang,Bensin,Otomatis
2012 Honda Jazz RS MT,145000000,2012,85000,"Tangerang
5 Seat
1497 Cc
Engine Start Stop Button
Power Outlet
Cruise Control
Lingkar Kemudi Dengan Tombol Multi Fungsi
Layar Sentuh
Anti Lock Braking System
Lihat Detail Penjual",Bensin,Manual
2017 Toyota Agya TRD S M/T,128000000,2017,26000,Depok,Diesel,Manual
2016 Daihatsu Ayla D 1 AT,99000000,2016,,,,Otomatis
2012 Honda Brio 1.2 E AT,107000000,2012,178000,Depok,Bensin,Otomatis
2014 Honda Brio SATYA 1.2 S MT CKD,110000000,2014,117897,"Jakarta Timur
Lihat Detail Penjual",Bensin,Manual
2015 Honda Jazz 1.5 S AT,200000000,2015,107000,Bogor,Bensin,Otomatis
2022 Honda Jazz RS CVT,230000000,2022,27585,Medan,Bensin,CVT
2021 Toyota Agya S 1.0L AT,150000000,2021,,,,Otomatis
2021 Honda Brio i-VTEC E 1.2L AT,160000000,2021,15000,"Jakarta Selatan
Lihat Detail Penjual",Bensin,Otomatis
2020 Toyota Agya TRD S 1.2L MT,130000000,2020,,,,Manual
2016 Daihatsu Ayla 1.0L X AB MT,90000000,2016,32515,Sidoarjo,Bensin,Manual
2016 Honda Brio RS,135000000,2016,,,,Manual
2015 Toyota Yaris TRD SPORTIVO 1.5L MT,140000000,2015,30000,,Bensin,Manual
2014 Honda Jazz GE8 1.5 E AT,165000000,2014,77297,Surabaya,Bensin,Otomatis
2013 Toyota Agya 1.2L G AT TRD,105000000,2013,39232,Sidoarjo,Bensin,Otomatis
2021 Daihatsu Ayla 1.0L D MT,100000000,2021,9032,,Bensin,Manual
2019 Toyota Agya G TRD 1.0L MT,120000000,2019,16188,,Bensin,Manual
2020 Honda Brio IVTEC E 1.3L MT,160000000,2020,,,,Manual
2019 Honda Brio SPORT IVTEC E 1.3L AT,125000000,2019,,,,Otomatis
2013 Honda Jazz 1.5L RS MT,150000000,2013,82531,"Jakarta Selatan
5 Seat
1496 Cc
Anti Lock Braking System
Jok Dilapis Kulit
Lihat Detail Penjual",Bensin,Manual
2022 Toyota Agya 1.2L G AT TRD,160000000,2022,,,,Otomatis
2020 Daihatsu Ayla 1.2L R AT,120000000,2020,18292,Depok,Bensin,Otomatis
2021 Honda Brio 1.2L S AT,185000000,2021,36210,Sidoarjo,Bensin,Otomatis
2015 Daihatsu Ayla 1.0L M AT,89900000,2015,35000,"Jakarta Barat
5 Seat
998 Cc
Anti Lock Braking System
Lihat Detail Penjual",Bensin,Otomatis
2015 Toyota Agya 1.2L G M/T,95000000,2015,,,,Manual
2019 Toyota Yaris TRD SPORTIVO 1.5L MT,205000000,2019,,,,Manual
2019 Honda Brio RS M/T,205000000,2019,32179,,Bensin,Manual
2015 Honda Brio Satya S,102520000,2015,,,,Manual
2014 Toyota Agya G TRD 1.0L MT,80000000,2014,70000,Medan,Bensin,Manual
2014 Toyota Yaris S TRD Sportivo 1.5L AT,145000000,2014,66065,Bekasi,Bensin,Otomatis
2014 Toyota Yaris S TRD 1.5L AT,145000000,2014,,,,Otomatis
2017 Toyota Yaris E 1.5L AT,185000000,2017,,,,Otomatis
2016 Toyota Yaris E 1.5L MT,155000000,2016,39421,Depok,Bensin,Manual
2017 Daihatsu Ayla 1.2L R AT,110000000,2017,56717,Medan,Bensin,Otomatis
2014 Toyota Yaris TRD Sportivo CVT,160000000,2014,,,,CVT
2020 Toyota Agya G TRD 1.0L MT,120000000,2020,27654,,Bensin,Manual
2018 Daihatsu Ayla D 1 AT,95000000,2018,,,,Otomatis
2018 Daihatsu Ayla 1.0L M AT,115000000,2018,38000,Palembang,Bensin,Otomatis
2016 Daihatsu Ayla 1.0L X MT,100000000,2016,,,,Manual
2015 Daihatsu Ayla 1.2L X MT,94000000,2015,66000,,Bensin,Manual
2011 Toyota Yaris S AT,100000000,2011,38542,,Bensin,Otomatis
2010 Toyota Yaris J 1.5L AT,90000000,2010,140000,"Jakarta Selatan
Lihat Detail Penjual",Bensin,Otomatis
2021 Honda Brio SPORT IVTEC E 1.3L AT,180000000,2021,34278,Serang,Bensin,Otomatis
2020 Daihatsu Ayla 1.2L X AT,100000000,2020,,,,Otomatis
2016 Toyota Agya 1.2L G AT TRD,100000000,2016,35217,,Bensin,Otomatis
2015 Toyota Agya 1.0L MT,1050000000,2015,,,,Manual
2022 Honda Brio IVTEC E 1.3L MT,175000000,2022,7000,,Bensin,Manual
2021 Honda Brio RS CVT Urbanite Edition,185000000,2021,36944,Palembang,Bensin,CVT
2020 Daihatsu Ayla 1.2L R AT DLX,130000000,2020,32150,Medan,Bensin,Otomatis
2019 Honda Brio VTEC E 1.3L AT,130000000,2019,32000,Semarang,Bensin,Otomatis
2015 Toyota Yaris E 1.5L AT,140000000,2015,35684,Bandung,Bensin,Otomatis
2022 Daihatsu Ayla 1.2L R MT,140000000,2022,,,,Manual
2018 Honda Jazz 1.5L RS AT,215000000,2018,58722,Palembang,Bensin,Otomatis
2017 Daihatsu Ayla D 1 AT,106000000,2017,,,,Otomatis
2015 Daihatsu Ayla 1.0L D MT,100000000,2015,37242,Yogyakarta,Bensin,Manual
2015 Toyota Agya G TRD 1.0L MT,97000000,2015,,,,Manual
2013 Daihatsu Ayla D 1 AT,80000000,2013,32455,Yogyakarta,Bensin,Otomatis
2020 Toyota Agya G TRD 1.0L AT,130000000,2020,,,,Otomatis
2017 Daihatsu Ayla 1.2L R MT,125000000,2017,47000,,Bensin,Manual
2018 Toyota Agya 1.2L G TRD MT,115000000,2018,58669,Denpasar,Bensin,Manual
2010 Toyota Yaris E 1.5L MT,119000000,2010,115000,"Jakarta Utara
Lihat Detail Penjual",Bensin,Manual
2020 Toyota Yaris J 1.5L AT,215000000,2020,,,,Otomatis
2019 Honda Brio Sports 1.3L E MT,180000000,2019,,,,Manual
2019 Toyota Agya 1.0L G A/T,240000000,2019,22000,Bogor,Bensin,Otomatis
2015 Toyota Agya 1.2L G A/T,100000000,2015,68944,Malang,Bensin,Otomatis
